sistema,iteracao,index,views,tabelas_temporarias,operacao,variacao,tempo
POSTGIS,22,SPGIST,None,1,PERT,COVEREDBY,"61,5008950233459"
POSTGIS,23,SPGIST,None,1,PERT,COVEREDBY,"61,3841459751129"
POSTGIS,24,SPGIST,None,1,PERT,COVEREDBY,"61,5842697620391"
POSTGIS,25,SPGIST,None,1,PERT,COVEREDBY,"61,8007471561431"
POSTGIS,26,SPGIST,None,1,PERT,COVEREDBY,"61,7340364456176"
POSTGIS,27,SPGIST,None,1,PERT,COVEREDBY,"61,5842587947845"
POSTGIS,28,SPGIST,None,1,PERT,COVEREDBY,"61,5507695674896"
POSTGIS,29,SPGIST,None,1,PERT,COVEREDBY,"61,6342475414276"
POSTGIS,0,SPGIST,None,1,PERT,DISJOINT,"242,1033341884610"
POSTGIS,1,SPGIST,None,1,PERT,DISJOINT,"241,3033282756800"
POSTGIS,2,SPGIST,None,1,PERT,DISJOINT,"241,7367210388180"
POSTGIS,3,SPGIST,None,1,PERT,DISJOINT,"241,4199538230890"
POSTGIS,4,SPGIST,None,1,PERT,DISJOINT,"241,5200359821310"
POSTGIS,5,SPGIST,None,1,PERT,DISJOINT,"241,5866086483000"
POSTGIS,6,SPGIST,None,1,PERT,DISJOINT,"241,8200097084040"
POSTGIS,7,SPGIST,None,1,PERT,DISJOINT,"241,2580826282500"
POSTGIS,8,SPGIST,None,1,PERT,DISJOINT,"242,1152017116540"
POSTGIS,9,SPGIST,None,1,PERT,DISJOINT,"241,0700261592860"
POSTGIS,10,SPGIST,None,1,PERT,DISJOINT,"241,5365474224090"
POSTGIS,11,SPGIST,None,1,PERT,DISJOINT,"241,0867006778710"
POSTGIS,12,SPGIST,None,1,PERT,DISJOINT,"241,5695655345910"
POSTGIS,13,SPGIST,None,1,PERT,DISJOINT,"241,5704343318930"
POSTGIS,14,SPGIST,None,1,PERT,DISJOINT,"242,4366383552550"
POSTGIS,15,SPGIST,None,1,PERT,DISJOINT,"241,8200285434720"
POSTGIS,16,SPGIST,None,1,PERT,DISJOINT,"241,5700440406790"
POSTGIS,17,SPGIST,None,1,PERT,DISJOINT,"242,0700299739830"
POSTGIS,18,SPGIST,None,1,PERT,DISJOINT,"242,0032975673670"
POSTGIS,19,SPGIST,None,1,PERT,DISJOINT,"241,7532382011410"
POSTGIS,20,SPGIST,None,1,PERT,DISJOINT,"241,3034377098080"
POSTGIS,21,SPGIST,None,1,PERT,DISJOINT,"241,3365271091460"
POSTGIS,22,SPGIST,None,1,PERT,DISJOINT,"241,7365782260890"
POSTGIS,23,SPGIST,None,1,PERT,DISJOINT,"240,8034064769740"
POSTGIS,24,SPGIST,None,1,PERT,DISJOINT,"241,1033465862270"
POSTGIS,25,SPGIST,None,1,PERT,DISJOINT,"241,7532877922050"
POSTGIS,26,SPGIST,None,1,PERT,DISJOINT,"241,7199926376340"
POSTGIS,27,SPGIST,None,1,PERT,DISJOINT,"241,7367217540740"
POSTGIS,28,SPGIST,None,1,PERT,DISJOINT,"241,6533148288720"
POSTGIS,29,SPGIST,None,1,PERT,DISJOINT,"242,1198911666870"
POSTGIS,0,SPGIST,None,1,PERT,INTERSECTS,"63,4704961776733"
POSTGIS,1,SPGIST,None,1,PERT,INTERSECTS,"63,3328878879547"
POSTGIS,2,SPGIST,None,1,PERT,INTERSECTS,"63,3490777015686"
POSTGIS,3,SPGIST,None,1,PERT,INTERSECTS,"63,2715525627136"
POSTGIS,4,SPGIST,None,1,PERT,INTERSECTS,"63,3714003562927"
POSTGIS,5,SPGIST,None,1,PERT,INTERSECTS,"63,2422332763671"
POSTGIS,6,SPGIST,None,1,PERT,INTERSECTS,"63,4179301261901"
POSTGIS,7,SPGIST,None,1,PERT,INTERSECTS,"63,4277265071868"
POSTGIS,8,SPGIST,None,1,PERT,INTERSECTS,"63,6632142066955"
POSTGIS,9,SPGIST,None,1,PERT,INTERSECTS,"63,6063582897186"
POSTGIS,10,SPGIST,None,1,PERT,INTERSECTS,"63,3923311233520"
POSTGIS,11,SPGIST,None,1,PERT,INTERSECTS,"63,2614903450012"
POSTGIS,12,SPGIST,None,1,PERT,INTERSECTS,"63,5079238414764"
POSTGIS,13,SPGIST,None,1,PERT,INTERSECTS,"63,5593874454498"
POSTGIS,14,SPGIST,None,1,PERT,INTERSECTS,"63,4774417877197"
POSTGIS,15,SPGIST,None,1,PERT,INTERSECTS,"63,5043764114379"
POSTGIS,16,SPGIST,None,1,PERT,INTERSECTS,"63,5785109996795"
POSTGIS,17,SPGIST,None,1,PERT,INTERSECTS,"63,6292285919189"
POSTGIS,18,SPGIST,None,1,PERT,INTERSECTS,"63,5460608005523"
POSTGIS,19,SPGIST,None,1,PERT,INTERSECTS,"63,4806578159332"
POSTGIS,20,SPGIST,None,1,PERT,INTERSECTS,"63,5099675655365"
POSTGIS,21,SPGIST,None,1,PERT,INTERSECTS,"63,2606005668640"
POSTGIS,22,SPGIST,None,1,PERT,INTERSECTS,"63,4114382266998"
POSTGIS,23,SPGIST,None,1,PERT,INTERSECTS,"63,3986485004425"
POSTGIS,24,SPGIST,None,1,PERT,INTERSECTS,"63,5059354305267"
POSTGIS,25,SPGIST,None,1,PERT,INTERSECTS,"63,7037489414215"
POSTGIS,26,SPGIST,None,1,PERT,INTERSECTS,"63,7680881023407"
POSTGIS,27,SPGIST,None,1,PERT,INTERSECTS,"63,3362894058227"
POSTGIS,28,SPGIST,None,1,PERT,INTERSECTS,"63,4591758251190"
POSTGIS,29,SPGIST,None,1,PERT,INTERSECTS,"63,4091100692749"
POSTGIS,0,SPGIST,None,1,PERT,WITHIN,"63,4897913932800"
POSTGIS,1,SPGIST,None,1,PERT,WITHIN,"63,6988782882690"
POSTGIS,2,SPGIST,None,1,PERT,WITHIN,"63,8249642848968"
POSTGIS,3,SPGIST,None,1,PERT,WITHIN,"63,6916491985321"
POSTGIS,4,SPGIST,None,1,PERT,WITHIN,"63,5128118991851"
POSTGIS,5,SPGIST,None,1,PERT,WITHIN,"63,5638959407806"
POSTGIS,6,SPGIST,None,1,PERT,WITHIN,"63,4564592838287"
POSTGIS,7,SPGIST,None,1,PERT,WITHIN,"65,1748721599578"
POSTGIS,8,SPGIST,None,1,PERT,WITHIN,"63,4087805747985"
POSTGIS,9,SPGIST,None,1,PERT,WITHIN,"63,5254299640655"
POSTGIS,10,SPGIST,None,1,PERT,WITHIN,"63,4825146198272"
POSTGIS,11,SPGIST,None,1,PERT,WITHIN,"63,5507204532623"
POSTGIS,12,SPGIST,None,1,PERT,WITHIN,"63,9136562347412"
POSTGIS,13,SPGIST,None,1,PERT,WITHIN,"63,7538228034973"
POSTGIS,14,SPGIST,None,1,PERT,WITHIN,"63,8505730628967"
POSTGIS,15,SPGIST,None,1,PERT,WITHIN,"63,4891443252563"
POSTGIS,16,SPGIST,None,1,PERT,WITHIN,"63,4565207958221"
POSTGIS,17,SPGIST,None,1,PERT,WITHIN,"63,5687954425811"
POSTGIS,18,SPGIST,None,1,PERT,WITHIN,"63,6296555995941"
POSTGIS,19,SPGIST,None,1,PERT,WITHIN,"63,8409025669097"
POSTGIS,20,SPGIST,None,1,PERT,WITHIN,"63,8975918292999"
POSTGIS,21,SPGIST,None,1,PERT,WITHIN,"63,6892671585083"
POSTGIS,22,SPGIST,None,1,PERT,WITHIN,"63,7019314765930"
POSTGIS,23,SPGIST,None,1,PERT,WITHIN,"63,6151242256164"
POSTGIS,24,SPGIST,None,1,PERT,WITHIN,"63,6722052097320"
POSTGIS,25,SPGIST,None,1,PERT,WITHIN,"63,5954964160919"
POSTGIS,26,SPGIST,None,1,PERT,WITHIN,"63,5370066165924"
POSTGIS,27,SPGIST,None,1,PERT,WITHIN,"63,5859332084655"
POSTGIS,28,SPGIST,None,1,PERT,WITHIN,"63,5649297237396"
POSTGIS,29,SPGIST,None,1,PERT,WITHIN,"63,7163558006286"
POSTGIS,0,END,None,1,DMED_API,None,"30,1821668148040"
POSTGIS,1,END,None,1,DMED_API,None,"27,9257743358612"
POSTGIS,2,END,None,1,DMED_API,None,"27,9430425167083"
POSTGIS,3,END,None,1,DMED_API,None,"27,6897866725921"
POSTGIS,4,END,None,1,DMED_API,None,"27,8566999435424"
POSTGIS,5,END,None,1,DMED_API,None,"27,8357236385345"
POSTGIS,6,END,None,1,DMED_API,None,"27,7496852874755"
POSTGIS,7,END,None,1,DMED_API,None,"27,6955780982971"
POSTGIS,8,END,None,1,DMED_API,None,"27,7260308265686"
POSTGIS,9,END,None,1,DMED_API,None,"27,6060535907745"
POSTGIS,10,END,None,1,DMED_API,None,"27,5660583972930"
POSTGIS,11,END,None,1,DMED_API,None,"27,6365566253662"
POSTGIS,12,END,None,1,DMED_API,None,"27,6629087924957"
POSTGIS,13,END,None,1,DMED_API,None,"27,5746548175811"
POSTGIS,14,END,None,1,DMED_API,None,"27,5583338737487"
POSTGIS,15,END,None,1,DMED_API,None,"27,6587243080139"
POSTGIS,16,END,None,1,DMED_API,None,"27,6296229362487"
POSTGIS,17,END,None,1,DMED_API,None,"27,6573812961578"
POSTGIS,18,END,None,1,DMED_API,None,"27,7578794956207"
POSTGIS,19,END,None,1,DMED_API,None,"27,6010274887084"
POSTGIS,20,END,None,1,DMED_API,None,"27,5805139541625"
POSTGIS,21,END,None,1,DMED_API,None,"27,5670745372772"
POSTGIS,22,END,None,1,DMED_API,None,"27,6485369205474"
POSTGIS,23,END,None,1,DMED_API,None,"27,6500358581542"
POSTGIS,24,END,None,1,DMED_API,None,"27,6498448848724"
POSTGIS,25,END,None,1,DMED_API,None,"27,6472587585449"
POSTGIS,26,END,None,1,DMED_API,None,"27,6253728866577"
POSTGIS,27,END,None,1,DMED_API,None,"27,6759488582611"
POSTGIS,28,END,None,1,DMED_API,None,"27,6263298988342"
POSTGIS,29,END,None,1,DMED_API,None,"27,5404517650604"
POSTGIS,0,END,None,1,DMAX_PM,None,"10,3247823715209"
POSTGIS,1,END,None,1,DMAX_PM,None,"10,0343339443206"
POSTGIS,2,END,None,1,DMAX_PM,None,"9,9384162425995"
POSTGIS,3,END,None,1,DMAX_PM,None,"9,9720423221588"
POSTGIS,4,END,None,1,DMAX_PM,None,"10,0211949348449"
POSTGIS,5,END,None,1,DMAX_PM,None,"9,9875605106354"
POSTGIS,6,END,None,1,DMAX_PM,None,"10,0382108688354"
POSTGIS,7,END,None,1,DMAX_PM,None,"9,9825737476349"
POSTGIS,8,END,None,1,DMAX_PM,None,"9,9982473850250"
POSTGIS,9,END,None,1,DMAX_PM,None,"10,1011474132537"
POSTGIS,10,END,None,1,DMAX_PM,None,"10,0501899719238"
POSTGIS,11,END,None,1,DMAX_PM,None,"10,0072789192199"
POSTGIS,12,END,None,1,DMAX_PM,None,"10,0210456848144"
POSTGIS,13,END,None,1,DMAX_PM,None,"10,3663706779479"
POSTGIS,14,END,None,1,DMAX_PM,None,"10,6661088466644"
POSTGIS,15,END,None,1,DMAX_PM,None,"10,0734829902648"
POSTGIS,16,END,None,1,DMAX_PM,None,"9,9216620922089"
POSTGIS,17,END,None,1,DMAX_PM,None,"10,0618858337402"
POSTGIS,18,END,None,1,DMAX_PM,None,"9,9648981094360"
POSTGIS,19,END,None,1,DMAX_PM,None,"10,0369756221771"
POSTGIS,20,END,None,1,DMAX_PM,None,"9,8893227577209"
POSTGIS,21,END,None,1,DMAX_PM,None,"10,0899171829223"
POSTGIS,22,END,None,1,DMAX_PM,None,"9,9755043983459"
POSTGIS,23,END,None,1,DMAX_PM,None,"9,9969961643219"
POSTGIS,24,END,None,1,DMAX_PM,None,"9,9772677421570"
POSTGIS,25,END,None,1,DMAX_PM,None,"10,0245292186737"
POSTGIS,26,END,None,1,DMAX_PM,None,"9,9147887229919"
POSTGIS,27,END,None,1,DMAX_PM,None,"10,0484862327575"
POSTGIS,28,END,None,1,DMAX_PM,None,"10,0552620887756"
POSTGIS,29,END,None,1,DMAX_PM,None,"10,0379605293273"
POSTGIS,0,END,None,1,DMAX_API,None,"27,6917283535003"
POSTGIS,1,END,None,1,DMAX_API,None,"27,5408303737640"
POSTGIS,2,END,None,1,DMAX_API,None,"27,5414941310882"
POSTGIS,3,END,None,1,DMAX_API,None,"27,4182653427124"
POSTGIS,4,END,None,1,DMAX_API,None,"27,5054149627685"
POSTGIS,5,END,None,1,DMAX_API,None,"27,4411373138427"
POSTGIS,6,END,None,1,DMAX_API,None,"27,3754458427429"
POSTGIS,7,END,None,1,DMAX_API,None,"27,4066660404205"
POSTGIS,8,END,None,1,DMAX_API,None,"27,4367384910583"
POSTGIS,9,END,None,1,DMAX_API,None,"27,4583129882812"
POSTGIS,10,END,None,1,DMAX_API,None,"27,4735102653503"
POSTGIS,11,END,None,1,DMAX_API,None,"27,4471375942230"
POSTGIS,12,END,None,1,DMAX_API,None,"27,5182800292968"
POSTGIS,13,END,None,1,DMAX_API,None,"27,4691386222839"
POSTGIS,14,END,None,1,DMAX_API,None,"27,4284989833831"
POSTGIS,15,END,None,1,DMAX_API,None,"27,4109759330749"
POSTGIS,16,END,None,1,DMAX_API,None,"27,5093812942504"
POSTGIS,17,END,None,1,DMAX_API,None,"27,4172055721282"
POSTGIS,18,END,None,1,DMAX_API,None,"27,3842771053314"
POSTGIS,19,END,None,1,DMAX_API,None,"27,4047837257385"
POSTGIS,20,END,None,1,DMAX_API,None,"27,3687977790832"
POSTGIS,21,END,None,1,DMAX_API,None,"27,5384109020233"
POSTGIS,22,END,None,1,DMAX_API,None,"27,4186811447143"
POSTGIS,23,END,None,1,DMAX_API,None,"27,4290685653686"
POSTGIS,24,END,None,1,DMAX_API,None,"27,4929234981536"
POSTGIS,25,END,None,1,DMAX_API,None,"27,5886867046356"
POSTGIS,26,END,None,1,DMAX_API,None,"27,6684324741363"
POSTGIS,27,END,None,1,DMAX_API,None,"27,4773664474487"
POSTGIS,28,END,None,1,DMAX_API,None,"27,5622918605804"
POSTGIS,29,END,None,1,DMAX_API,None,"27,4726622104644"
POSTGIS,0,END,None,1,D_PM,None,"4,9540283679962"
POSTGIS,1,END,None,1,D_PM,None,"4,8647012710571"
POSTGIS,2,END,None,1,D_PM,None,"4,8779783248901"
POSTGIS,3,END,None,1,D_PM,None,"4,8637387752533"
POSTGIS,4,END,None,1,D_PM,None,"4,8479664325714"
POSTGIS,5,END,None,1,D_PM,None,"5,0005841255188"
POSTGIS,6,END,None,1,D_PM,None,"4,8390586376190"
POSTGIS,7,END,None,1,D_PM,None,"4,8571815490723"
POSTGIS,8,END,None,1,D_PM,None,"4,9256215095520"
POSTGIS,9,END,None,1,D_PM,None,"4,8502352237701"
POSTGIS,10,END,None,1,D_PM,None,"4,8630774021149"
POSTGIS,11,END,None,1,D_PM,None,"4,9827935695648"
POSTGIS,12,END,None,1,D_PM,None,"4,8799846172333"
POSTGIS,13,END,None,1,D_PM,None,"4,8836910724640"
POSTGIS,14,END,None,1,D_PM,None,"4,8747868537903"
POSTGIS,15,END,None,1,D_PM,None,"4,8468444347382"
POSTGIS,16,END,None,1,D_PM,None,"4,8512389659882"
POSTGIS,17,END,None,1,D_PM,None,"5,0303399562836"
POSTGIS,18,END,None,1,D_PM,None,"4,8718760013580"
POSTGIS,19,END,None,1,D_PM,None,"4,8643364906311"
POSTGIS,20,END,None,1,D_PM,None,"4,8460357189178"
POSTGIS,21,END,None,1,D_PM,None,"4,8605542182922"
POSTGIS,22,END,None,1,D_PM,None,"4,8538181781769"
POSTGIS,23,END,None,1,D_PM,None,"4,8924279212952"
POSTGIS,24,END,None,1,D_PM,None,"4,9673931598663"
POSTGIS,25,END,None,1,D_PM,None,"4,8606913089752"
POSTGIS,26,END,None,1,D_PM,None,"4,8895933628082"
POSTGIS,27,END,None,1,D_PM,None,"4,8654875755310"
POSTGIS,28,END,None,1,D_PM,None,"4,8615047931671"
POSTGIS,29,END,None,1,D_PM,None,"4,8813955783844"
POSTGIS,0,END,None,1,PERT,CONTAINS,"62,1242437362670"
POSTGIS,1,END,None,1,PERT,CONTAINS,"58,9419565200805"
POSTGIS,2,END,None,1,PERT,CONTAINS,"60,2526066303253"
POSTGIS,3,END,None,1,PERT,CONTAINS,"59,6774137020111"
POSTGIS,4,END,None,1,PERT,CONTAINS,"61,2071018218994"
POSTGIS,5,END,None,1,PERT,CONTAINS,"62,5206243991851"
POSTGIS,6,END,None,1,PERT,CONTAINS,"61,8583950996398"
POSTGIS,7,END,None,1,PERT,CONTAINS,"61,0810136795043"
POSTGIS,8,END,None,1,PERT,CONTAINS,"62,2590038776397"
POSTGIS,9,END,None,1,PERT,CONTAINS,"60,0754847526550"
POSTGIS,10,END,None,1,PERT,CONTAINS,"58,7490971088409"
POSTGIS,11,END,None,1,PERT,CONTAINS,"57,2048258781433"
POSTGIS,12,END,None,1,PERT,CONTAINS,"58,2676868438720"
POSTGIS,13,END,None,1,PERT,CONTAINS,"62,0211269855499"
POSTGIS,14,END,None,1,PERT,CONTAINS,"61,9847331047058"
POSTGIS,15,END,None,1,PERT,CONTAINS,"61,7185227870941"
POSTGIS,16,END,None,1,PERT,CONTAINS,"61,4879152774810"
POSTGIS,17,END,None,1,PERT,CONTAINS,"61,5858495235443"
POSTGIS,18,END,None,1,PERT,CONTAINS,"61,8849763870239"
POSTGIS,19,END,None,1,PERT,CONTAINS,"60,1760568618774"
POSTGIS,20,END,None,1,PERT,CONTAINS,"60,2912461757659"
POSTGIS,21,END,None,1,PERT,CONTAINS,"58,5797381401062"
POSTGIS,22,END,None,1,PERT,CONTAINS,"58,9297382831573"
POSTGIS,23,END,None,1,PERT,CONTAINS,"58,8371171951293"
POSTGIS,24,END,None,1,PERT,CONTAINS,"58,9009141921997"
POSTGIS,25,END,None,1,PERT,CONTAINS,"59,2547166347503"
POSTGIS,26,END,None,1,PERT,CONTAINS,"58,9026384353637"
POSTGIS,27,END,None,1,PERT,CONTAINS,"57,2128593921661"
POSTGIS,28,END,None,1,PERT,CONTAINS,"59,0708677768707"
POSTGIS,29,END,None,1,PERT,CONTAINS,"59,6193346977233"
POSTGIS,0,END,None,1,PERT,COVEREDBY,"65,2930288314819"
POSTGIS,1,END,None,1,PERT,COVEREDBY,"65,9138672351837"
POSTGIS,2,END,None,1,PERT,COVEREDBY,"64,8961420059204"
POSTGIS,3,END,None,1,PERT,COVEREDBY,"67,5371868610382"
POSTGIS,4,END,None,1,PERT,COVEREDBY,"64,6368055343628"
POSTGIS,5,END,None,1,PERT,COVEREDBY,"66,2790415287017"
POSTGIS,6,END,None,1,PERT,COVEREDBY,"63,9680573940277"
POSTGIS,7,END,None,1,PERT,COVEREDBY,"64,6760647296905"
POSTGIS,8,END,None,1,PERT,COVEREDBY,"67,6113405227661"
POSTGIS,9,END,None,1,PERT,COVEREDBY,"65,1734101772308"
POSTGIS,10,END,None,1,PERT,COVEREDBY,"65,5918927192688"
POSTGIS,11,END,None,1,PERT,COVEREDBY,"65,0312964916229"
POSTGIS,12,END,None,1,PERT,COVEREDBY,"66,1240859031677"
POSTGIS,13,END,None,1,PERT,COVEREDBY,"62,9626052379608"
POSTGIS,14,END,None,1,PERT,COVEREDBY,"63,5681855678558"
POSTGIS,15,END,None,1,PERT,COVEREDBY,"65,2389860153198"
POSTGIS,16,END,None,1,PERT,COVEREDBY,"62,9524126052856"
POSTGIS,17,END,None,1,PERT,COVEREDBY,"63,3280720710754"
POSTGIS,18,END,None,1,PERT,COVEREDBY,"64,8782753944397"
POSTGIS,19,END,None,1,PERT,COVEREDBY,"64,1774547100067"
POSTGIS,20,END,None,1,PERT,COVEREDBY,"67,5355095863342"
POSTGIS,21,END,None,1,PERT,COVEREDBY,"65,7966856956482"
POSTGIS,22,END,None,1,PERT,COVEREDBY,"68,2525649070739"
POSTGIS,23,END,None,1,PERT,COVEREDBY,"64,5687336921691"
POSTGIS,24,END,None,1,PERT,COVEREDBY,"69,2302303314209"
POSTGIS,25,END,None,1,PERT,COVEREDBY,"67,1211538314819"
POSTGIS,26,END,None,1,PERT,COVEREDBY,"68,7197296619415"
POSTGIS,27,END,None,1,PERT,COVEREDBY,"67,5813097953796"
POSTGIS,28,END,None,1,PERT,COVEREDBY,"67,0024938583374"
POSTGIS,29,END,None,1,PERT,COVEREDBY,"73,3036715984344"
POSTGIS,0,END,None,1,PERT,DISJOINT,"260,7635595798490"
POSTGIS,1,END,None,1,PERT,DISJOINT,"258,8601255416870"
POSTGIS,2,END,None,1,PERT,DISJOINT,"259,6832273006430"
POSTGIS,3,END,None,1,PERT,DISJOINT,"244,6940693855280"
POSTGIS,4,END,None,1,PERT,DISJOINT,"244,4700300693510"
POSTGIS,5,END,None,1,PERT,DISJOINT,"245,3561832904810"
POSTGIS,6,END,None,1,PERT,DISJOINT,"244,4237520694730"
POSTGIS,7,END,None,1,PERT,DISJOINT,"244,8033890724180"
POSTGIS,8,END,None,1,PERT,DISJOINT,"244,8264205455780"
POSTGIS,9,END,None,1,PERT,DISJOINT,"244,5571677684780"
POSTGIS,10,END,None,1,PERT,DISJOINT,"244,8237538337700"
POSTGIS,11,END,None,1,PERT,DISJOINT,"244,7357604503630"
POSTGIS,12,END,None,1,PERT,DISJOINT,"244,6205284595480"
POSTGIS,13,END,None,1,PERT,DISJOINT,"244,6561536788940"
POSTGIS,14,END,None,1,PERT,DISJOINT,"244,8139805793760"
POSTGIS,15,END,None,1,PERT,DISJOINT,"244,6301140785210"
POSTGIS,16,END,None,1,PERT,DISJOINT,"244,4554841518400"
POSTGIS,17,END,None,1,PERT,DISJOINT,"244,9020726680750"
POSTGIS,18,END,None,1,PERT,DISJOINT,"244,9057500362390"
POSTGIS,19,END,None,1,PERT,DISJOINT,"245,3582465648650"
POSTGIS,20,END,None,1,PERT,DISJOINT,"244,4774084091180"
POSTGIS,21,END,None,1,PERT,DISJOINT,"244,8541626930230"
POSTGIS,22,END,None,1,PERT,DISJOINT,"244,6960337162010"
POSTGIS,23,END,None,1,PERT,DISJOINT,"244,7244160175320"
POSTGIS,24,END,None,1,PERT,DISJOINT,"244,4723250865930"
POSTGIS,25,END,None,1,PERT,DISJOINT,"244,4199769496910"
POSTGIS,26,END,None,1,PERT,DISJOINT,"244,6249091625210"
POSTGIS,27,END,None,1,PERT,DISJOINT,"244,5419209003440"
POSTGIS,28,END,None,1,PERT,DISJOINT,"244,3715324401850"
POSTGIS,29,END,None,1,PERT,DISJOINT,"244,6957321166990"
POSTGIS,0,END,None,1,PERT,INTERSECTS,"62,1380734443664"
POSTGIS,1,END,None,1,PERT,INTERSECTS,"62,1109740734100"
POSTGIS,2,END,None,1,PERT,INTERSECTS,"62,1982789039611"
POSTGIS,3,END,None,1,PERT,INTERSECTS,"62,1790189743042"
POSTGIS,4,END,None,1,PERT,INTERSECTS,"62,1060111522674"
POSTGIS,5,END,None,1,PERT,INTERSECTS,"62,2061278820037"
POSTGIS,6,END,None,1,PERT,INTERSECTS,"62,1553428173065"
POSTGIS,7,END,None,1,PERT,INTERSECTS,"62,1626915931701"
POSTGIS,8,END,None,1,PERT,INTERSECTS,"62,0885212421417"
POSTGIS,9,END,None,1,PERT,INTERSECTS,"62,2051758766174"
POSTGIS,10,END,None,1,PERT,INTERSECTS,"62,2171273231506"
POSTGIS,11,END,None,1,PERT,INTERSECTS,"62,0624105930328"
POSTGIS,12,END,None,1,PERT,INTERSECTS,"62,2461149692535"
POSTGIS,13,END,None,1,PERT,INTERSECTS,"62,0473899841308"
POSTGIS,14,END,None,1,PERT,INTERSECTS,"62,0890362262725"
POSTGIS,15,END,None,1,PERT,INTERSECTS,"62,0896930694580"
POSTGIS,16,END,None,1,PERT,INTERSECTS,"62,0639882087707"
POSTGIS,17,END,None,1,PERT,INTERSECTS,"62,7990984916687"
POSTGIS,18,END,None,1,PERT,INTERSECTS,"62,5964758396148"
POSTGIS,19,END,None,1,PERT,INTERSECTS,"62,3903479576110"
POSTGIS,20,END,None,1,PERT,INTERSECTS,"62,3061206340789"
POSTGIS,21,END,None,1,PERT,INTERSECTS,"62,2855091094970"
POSTGIS,22,END,None,1,PERT,INTERSECTS,"62,0976440906524"
POSTGIS,23,END,None,1,PERT,INTERSECTS,"62,1267626285553"
POSTGIS,24,END,None,1,PERT,INTERSECTS,"62,1330289840698"
POSTGIS,25,END,None,1,PERT,INTERSECTS,"62,1624839305877"
POSTGIS,26,END,None,1,PERT,INTERSECTS,"62,1985471248626"
POSTGIS,27,END,None,1,PERT,INTERSECTS,"62,2976665496826"
POSTGIS,28,END,None,1,PERT,INTERSECTS,"62,0785379409790"
POSTGIS,29,END,None,1,PERT,INTERSECTS,"62,1325552463531"
POSTGIS,0,END,None,1,PERT,WITHIN,"62,3556931018829"
POSTGIS,1,END,None,1,PERT,WITHIN,"62,3459012508392"
POSTGIS,2,END,None,1,PERT,WITHIN,"62,2256937026977"
POSTGIS,3,END,None,1,PERT,WITHIN,"62,2569680213928"
POSTGIS,4,END,None,1,PERT,WITHIN,"62,2377026081085"
POSTGIS,5,END,None,1,PERT,WITHIN,"62,3848199844360"
POSTGIS,6,END,None,1,PERT,WITHIN,"62,4656445980072"
POSTGIS,7,END,None,1,PERT,WITHIN,"62,4740760326385"
POSTGIS,8,END,None,1,PERT,WITHIN,"62,3860042095184"
POSTGIS,9,END,None,1,PERT,WITHIN,"62,2928917407989"
POSTGIS,10,END,None,1,PERT,WITHIN,"62,3388717174530"
POSTGIS,11,END,None,1,PERT,WITHIN,"62,3858807086944"
POSTGIS,12,END,None,1,PERT,WITHIN,"62,2811739444732"
POSTGIS,13,END,None,1,PERT,WITHIN,"62,5122532844543"
POSTGIS,14,END,None,1,PERT,WITHIN,"62,3418200016021"
POSTGIS,15,END,None,1,PERT,WITHIN,"62,3230431079864"
POSTGIS,16,END,None,1,PERT,WITHIN,"62,3104419708251"
POSTGIS,17,END,None,1,PERT,WITHIN,"62,3205220699310"
POSTGIS,18,END,None,1,PERT,WITHIN,"62,2807874679565"
POSTGIS,19,END,None,1,PERT,WITHIN,"62,2949254512786"
POSTGIS,20,END,None,1,PERT,WITHIN,"62,3995792865753"
POSTGIS,21,END,None,1,PERT,WITHIN,"62,3318817615509"
POSTGIS,22,END,None,1,PERT,WITHIN,"62,4002368450164"
POSTGIS,23,END,None,1,PERT,WITHIN,"62,4015595912933"
POSTGIS,24,END,None,1,PERT,WITHIN,"62,6192531585693"
POSTGIS,25,END,None,1,PERT,WITHIN,"62,4000802040100"
POSTGIS,26,END,None,1,PERT,WITHIN,"62,3330559730529"
POSTGIS,27,END,None,1,PERT,WITHIN,"62,3672235012054"
POSTGIS,28,END,None,1,PERT,WITHIN,"62,3502662181854"
POSTGIS,29,END,None,1,PERT,WITHIN,"62,3178966045379"
POSTGIS,0,END/BRIN,None,1,DMED_API,None,"29,9416215419769"
POSTGIS,1,END/BRIN,None,1,DMED_API,None,"27,5947828292846"
POSTGIS,2,END/BRIN,None,1,DMED_API,None,"27,6400141716003"
POSTGIS,3,END/BRIN,None,1,DMED_API,None,"27,6509506702423"
POSTGIS,4,END/BRIN,None,1,DMED_API,None,"27,6913836002349"
POSTGIS,5,END/BRIN,None,1,DMED_API,None,"27,6656363010406"
POSTGIS,6,END/BRIN,None,1,DMED_API,None,"27,8426949977874"
POSTGIS,7,END/BRIN,None,1,DMED_API,None,"27,5303893089294"
POSTGIS,8,END/BRIN,None,1,DMED_API,None,"27,7137932777404"
POSTGIS,9,END/BRIN,None,1,DMED_API,None,"27,6696810722351"
POSTGIS,10,END/BRIN,None,1,DMED_API,None,"27,6441640853881"
POSTGIS,11,END/BRIN,None,1,DMED_API,None,"27,5853335857391"
POSTGIS,12,END/BRIN,None,1,DMED_API,None,"27,6841382980346"
POSTGIS,13,END/BRIN,None,1,DMED_API,None,"27,6646428108215"
POSTGIS,14,END/BRIN,None,1,DMED_API,None,"27,6649386882782"
